Zotero.URL|References
https://www.zotero.org/groups/1051264/seshat_databank/items/IESYQMP4 $ https://www.zotero.org/groups/1051264/seshat_databank/items/NBSTFKPG $ https://www.zotero.org/groups/1051264/seshat_databank/items/L7YKMTH7/library $ https://www.zotero.org/groups/1051264/seshat_databank/items/CLSUKQ6G/library|(Battlefields of Britain 2019) $ (Cannon and Hargreaves 2001) $ (Hill 1994) $ (Murtagh 1993)
https://www.zotero.org/groups/1051264/seshat_databank/items/NBSTFKPG|(Cannon and Hargreaves 2001)
https://www.zotero.org/groups/1051264/seshat_databank/items/NBSTFKPG|(Cannon and Hargreaves 2001) $ (Szechi 2006)
https://www.zotero.org/groups/1051264/seshat_databank/items/NBSTFKPG|(Cannon and Hargreaves 2001)
https://www.zotero.org/groups/1051264/seshat_databank/items/8TWNPDA5 $ https://www.zotero.org/groups/1051264/seshat_databank/items/NBSTFKPG|(Brown 2020) $ (Cannon and Hargreaves 2001)
https://www.zotero.org/groups/1051264/seshat_databank/items/NBSTFKPG|(Cannon and Hargreaves 2001)
https://www.zotero.org/groups/1051264/seshat_databank/items/NBSTFKPG|(Cannon and Hargreaves 2001)
https://www.zotero.org/groups/1051264/seshat_databank/items/NBSTFKPG $ https://www.zotero.org/groups/1051264/seshat_databank/items/X6LP57HS|(Cannon and Hargreaves 2001) $ (Greer 1993)
https://www.zotero.org/groups/1051264/seshat_databank/items/NBSTFKPG|(Cannon and Hargreaves 2001)
https://www.zotero.org/groups/1051264/seshat_databank/items/NBSTFKPG|(Cannon and Hargreaves 2001)
https://www.zotero.org/groups/1051264/seshat_databank/items/NBSTFKPG $ https://www.zotero.org/groups/1051264/seshat_databank/items/AKIFN6WR|(Cannon and Hargreaves 2001) $ (Norris 2008)
https://www.zotero.org/groups/1051264/seshat_databank/items/NBSTFKPG $ https://www.zotero.org/groups/1051264/seshat_databank/items/AKIFN6WR|(Cannon and Hargreaves 2001) $ (Norris 2008)
https://www.zotero.org/groups/1051264/seshat_databank/items/3UWWADJS $ https://www.zotero.org/groups/1051264/seshat_databank/items/NBSTFKPG|(Branch 2007) $ (Cannon and Hargreaves 2001)
(Foster 2016) Foster, Benjamin R. The Age of Agade: Inventing Empire in Ancient Mesopotamia. London ; New York, NY: Routledge/Taylor & Francis Group, 2016. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/L2D5SHNN/item-list|(Foster 2016, 32) Foster, Benjamin R. The Age of Agade: Inventing Empire in Ancient Mesopotamia. London ; New York, NY: Routledge/Taylor & Francis Group, 2016.
(Foster 2016) Foster, Benjamin R. The Age of Agade: Inventing Empire in Ancient Mesopotamia. London ; New York, NY: Routledge/Taylor & Francis Group, 2016. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/L2D5SHNN/item-list|(Foster 2016, 34) Foster, Benjamin R. The Age of Agade: Inventing Empire in Ancient Mesopotamia. London ; New York, NY: Routledge/Taylor & Francis Group, 2016.
(Foster 2016) Foster, Benjamin R. The Age of Agade: Inventing Empire in Ancient Mesopotamia. London ; New York, NY: Routledge/Taylor & Francis Group, 2016. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/L2D5SHNN/item-list|(Foster 2016, 35) Foster, Benjamin R. The Age of Agade: Inventing Empire in Ancient Mesopotamia. London ; New York, NY: Routledge/Taylor & Francis Group, 2016.
(Foster 2016) Foster, Benjamin R. The Age of Agade: Inventing Empire in Ancient Mesopotamia. London ; New York, NY: Routledge/Taylor & Francis Group, 2016. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/L2D5SHNN/item-list|(Foster 2016, 37) Foster, Benjamin R. The Age of Agade: Inventing Empire in Ancient Mesopotamia. London ; New York, NY: Routledge/Taylor & Francis Group, 2016.
(Foster 2016) Foster, Benjamin R. The Age of Agade: Inventing Empire in Ancient Mesopotamia. London ; New York, NY: Routledge/Taylor & Francis Group, 2016. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/L2D5SHNN/item-list|(Foster 2016, 54) Foster, Benjamin R. The Age of Agade: Inventing Empire in Ancient Mesopotamia. London ; New York, NY: Routledge/Taylor & Francis Group, 2016.
(Foster 2016) Foster, Benjamin R. The Age of Agade: Inventing Empire in Ancient Mesopotamia. London ; New York, NY: Routledge/Taylor & Francis Group, 2016. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/L2D5SHNN/item-list|(Foster 2016, 58) Foster, Benjamin R. The Age of Agade: Inventing Empire in Ancient Mesopotamia. London ; New York, NY: Routledge/Taylor & Francis Group, 2016.
(Foster 2016) Foster, Benjamin R. The Age of Agade: Inventing Empire in Ancient Mesopotamia. London ; New York, NY: Routledge/Taylor & Francis Group, 2016. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/L2D5SHNN/item-list|(Foster 2016, 58) Foster, Benjamin R. The Age of Agade: Inventing Empire in Ancient Mesopotamia. London ; New York, NY: Routledge/Taylor & Francis Group, 2016.
(Foster 2016) Foster, Benjamin R. The Age of Agade: Inventing Empire in Ancient Mesopotamia. London ; New York, NY: Routledge/Taylor & Francis Group, 2016. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/L2D5SHNN/item-list|(Foster 2016, 58) Foster, Benjamin R. The Age of Agade: Inventing Empire in Ancient Mesopotamia. London ; New York, NY: Routledge/Taylor & Francis Group, 2016.
https://www.zotero.org/groups/1051264/seshat_databank/items/W8QSWYGS|(Healy 1991)
https://www.zotero.org/groups/1051264/seshat_databank/items/W8QSWYGS|(Healy 1991)
https://www.zotero.org/groups/1051264/seshat_databank/items/W8QSWYGS|(Healy 1991)
https://www.zotero.org/groups/1051264/seshat_databank/items/W8QSWYGS $ https://www.zotero.org/groups/1051264/seshat_databank/items/A95JK2C9|(Healy 1991) $ (Glassner 2004)
https://www.zotero.org/groups/1051264/seshat_databank/items/KJQSH9CH|(Stiebing 2016)
https://www.zotero.org/groups/1051264/seshat_databank/items/A95JK2C9|(Glassner 2004)
https://www.zotero.org/groups/1051264/seshat_databank/items/CKFIMHEX|(Boardman 1991)
https://www.zotero.org/groups/1051264/seshat_databank/items/CKFIMHEX|(Boardman 1991)
https://www.zotero.org/groups/1051264/seshat_databank/items/CKFIMHEX $ https://www.zotero.org/groups/1051264/seshat_databank/items/W8QSWYGS|(Boardman 1991) $ (Healy 1991)
https://www.zotero.org/groups/1051264/seshat_databank/items/W8QSWYGS $ https://www.zotero.org/groups/1051264/seshat_databank/items/LQIX5DU3|(Healy 1991) $ (Yamada 2017)
https://www.zotero.org/groups/1051264/seshat_databank/items/LQIX5DU3 $ https://www.zotero.org/groups/1051264/seshat_databank/items/XKWLXE9J|(Yamada 2017) $ (Elayi 2017)
https://www.zotero.org/groups/1051264/seshat_databank/items/XKWLXE9J $ https://www.zotero.org/groups/1051264/seshat_databank/items/65E4TCDD|(Elayi 2017) $ (Luckbill 1924)
https://www.zotero.org/groups/1051264/seshat_databank/items/DCQ4I6AS/|(Radner 2003)
https://www.zotero.org/groups/1051264/seshat_databank/items/DCQ4I6AS/|(Radner 2003)
https://www.zotero.org/groups/1051264/seshat_databank/items/IYGIWHYF|(Ahmed 2018)
https://www.zotero.org/groups/1051264/seshat_databank/items/IYGIWHYF|(Ahmed 2018)
https://www.zotero.org/groups/1051264/seshat_databank/items/IYGIWHYF|(Ahmed 2018)
https://www.zotero.org/groups/1051264/seshat_databank/items/IYGIWHYF|(Ahmed 2018)
https://www.zotero.org/groups/1051264/seshat_databank/items/HFZA8LA9|(Radner 2019)
https://www.zotero.org/groups/1051264/seshat_databank/items/HFZA8LA9|(Radner 2019)
https://www.zotero.org/groups/1051264/seshat_databank/items/NC8DUZZX $ https://www.zotero.org/groups/1051264/seshat_databank/items/8A3RAIKU|(Sack 2004) $ (Olmstead 1925)
https://www.zotero.org/groups/1051264/seshat_databank/items/XV5YUWRC|(Ayali-Darshan 2012)
https://www.zotero.org/groups/1051264/seshat_databank/items/J3GRDBFM|(Weiershäuser 2020)
https://www.zotero.org/groups/1051264/seshat_databank/items/K9PY5ZGK|(Wiseman 1991)
https://www.zotero.org/groups/1051264/seshat_databank/items/K9PY5ZGK|(Wiseman 1991)
https://www.zotero.org/groups/1051264/seshat_databank/items/EJ8ABZCT/|(Roux 1992)
https://www.zotero.org/groups/seshat_databank/items/itemKey/H999DKBS/q/kuhrt $ URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/C9K9R5PC $ https://www.zotero.org/groups/1051264/seshat_databank/items/P2B6TMF2|(Kurt 2001) $ (Briant 2002) $ (Morby 2014)
https://www.zotero.org/groups/seshat_databank/items/itemKey/H999DKBS/q/kuhrt $ URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/C9K9R5PC $ https://www.zotero.org/groups/1051264/seshat_databank/items/P2B6TMF2|(Kurt 2001) $ (Briant 2002) $ (Morby 2014)
https://www.zotero.org/groups/seshat_databank/items/itemKey/GFWVRMKP $ https://www.zotero.org/groups/seshat_databank/items/itemKey/H999DKBS/q/kuhrt $ https://www.zotero.org/groups/seshat_databank/items/itemKey/C9K9R5PC $ https://www.zotero.org/groups/seshat_databank/items/itemKey/X4A8B5N9 $ www.zotero.org/groups/1051264/seshat_databank/items/P2B6TMF2|(Shahbazi 1994) $ (Kurt 2001) $ (Briant 2002) $ (Shayegan 2006) $ (Morby 2014)
https://www.zotero.org/groups/seshat_databank/items/itemKey/H999DKBS/q/kuhrt $ URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/C9K9R5PC $ https://www.zotero.org/groups/1051264/seshat_databank/items/P2B6TMF2|(Kurt 2001) $ (Briant 2002) $ (Morby 2014)
https://www.zotero.org/groups/seshat_databank/items/itemKey/H999DKBS/q/kuhrt $ URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/C9K9R5PC $ https://www.zotero.org/groups/1051264/seshat_databank/items/P2B6TMF2|(Kurt 2001) $ (Briant 2002) $ (Morby 2014)
https://www.zotero.org/groups/seshat_databank/items/itemKey/H999DKBS/q/kuhrt $ URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/C9K9R5PC $ https://www.zotero.org/groups/seshat_databank/items/itemKey/3C5IVS6E $ https://www.zotero.org/groups/1051264/seshat_databank/items/P2B6TMF2|(Kurt 2001) $ (Briant 2002) $ (Morkot 2010) $ (Morby 2014)
https://www.zotero.org/groups/seshat_databank/items/itemKey/H999DKBS/q/kuhrt $ URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/C9K9R5PC $ https://www.zotero.org/groups/seshat_databank/items/itemKey/3C5IVS6E $ https://www.zotero.org/groups/1051264/seshat_databank/items/P2B6TMF2|(Kurt 2001) $ (Briant 2002) $ (Morkot 2010) $ (Morby 2014)
https://www.zotero.org/groups/seshat_databank/items/itemKey/3C5IVS6E $ https://www.zotero.org/groups/seshat_databank/items/itemKey/C9K9R5PC|(Morkot 2010) $ (Briant 2002)
https://www.zotero.org/groups/seshat_databank/items/itemKey/C9K9R5PC $ https://www.zotero.org/groups/1051264/seshat_databank/items/P2B6TMF2|(Briant 2002) $ (Moby 2014)
https://www.zotero.org/groups/seshat_databank/items/itemKey/C9K9R5PC $ https://www.zotero.org/groups/1051264/seshat_databank/items/P2B6TMF2|(Briant 2002) $ (Moby 2014)
https://www.zotero.org/groups/seshat_databank/items/itemKey/C9K9R5PC $ https://www.zotero.org/groups/1051264/seshat_databank/items/P2B6TMF2|(Briant 2002) $ (Moby 2014)
https://www.zotero.org/groups/seshat_databank/items/itemKey/H999DKBS/q/kuhrt $ URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/C9K9R5PC $ https://www.zotero.org/groups/1051264/seshat_databank/items/P2B6TMF2|(Kurt 2001) $ (Briant 2002) $ (Morby 2014)
https://www.zotero.org/groups/seshat_databank/items/itemKey/H999DKBS/q/kuhrt $ URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/C9K9R5PC $ https://www.zotero.org/groups/1051264/seshat_databank/items/P2B6TMF2|(Kurt 2001) $ (Briant 2002) $ (Morby 2014)
https://www.zotero.org/groups/1051264/seshat_databank/items/8ZNXX9CT $ https://www.zotero.org/groups/1051264/seshat_databank/items/P2B6TMF2|(Fox 2006) $ (Morby 2014)
https://www.zotero.org/groups/1051264/seshat_databank/items/W94T8HD9 $ https://www.zotero.org/groups/1051264/seshat_databank/items/P2B6TMF2|(Green 2006) $ (Morby 2014)
https://www.zotero.org/groups/1051264/seshat_databank/items/W94T8HD9 $ https://www.zotero.org/groups/1051264/seshat_databank/items/P2B6TMF2|(Green 2006) $ (Morby 2014)
https://www.zotero.org/groups/1051264/seshat_databank/items/5LDKRU62 $ https://www.zotero.org/groups/1051264/seshat_databank/items/AC2SNUKI|(Boiy 2011) $ (Bevan 1911)
https://www.zotero.org/groups/1051264/seshat_databank/items/5LDKRU62 $ https://www.zotero.org/groups/1051264/seshat_databank/items/AC2SNUKI|(Boiy 2011) $ (Bevan 1911)
https://www.zotero.org/groups/1051264/seshat_databank/items/5LDKRU62 $ https://www.zotero.org/groups/1051264/seshat_databank/items/AC2SNUKI|(Boiy 2011) $ (Bevan 1911)
https://www.zotero.org/groups/1051264/seshat_databank/items/5LDKRU62 $ https://www.zotero.org/groups/1051264/seshat_databank/items/AC2SNUKI|(Boiy 2011) $ (Bevan 1911)
https://www.zotero.org/groups/1051264/seshat_databank/items/5LDKRU62 $ https://www.zotero.org/groups/1051264/seshat_databank/items/AC2SNUKI|(Boiy 2011) $ (Bevan 1911)
https://www.zotero.org/groups/1051264/seshat_databank/items/5LDKRU62 $ https://www.zotero.org/groups/1051264/seshat_databank/items/AC2SNUKI|(Boiy 2011) $ (Bevan 1911)
https://www.zotero.org/groups/1051264/seshat_databank/items/5LDKRU62 $ https://www.zotero.org/groups/1051264/seshat_databank/items/8X3MUICR|(Boiy 2011) $ (White 2005)
https://www.zotero.org/groups/1051264/seshat_databank/items/5LDKRU62 $ https://www.zotero.org/groups/1051264/seshat_databank/items/AC2SNUKI|(Boiy 2011) $ (Bevan 1911)
https://www.zotero.org/groups/1051264/seshat_databank/items/8X3MUICR|(White 2005)
https://www.zotero.org/groups/1051264/seshat_databank/items/AC2SNUKI|(Bevan 1911)
https://www.zotero.org/groups/1051264/seshat_databank/items/UN9KQ6TV|(Chrubasik 2011)
https://www.zotero.org/groups/1051264/seshat_databank/items/UN9KQ6TV|(Chrubasik 2011)
https://www.zotero.org/groups/1051264/seshat_databank/items/UN9KQ6TV|(Chrubasik 2011)
https://www.zotero.org/groups/1051264/seshat_databank/items/UN9KQ6TV $ https://www.zotero.org/groups/1051264/seshat_databank/items/AC2SNUKI|(Chrubasik 2011) $ (White 2005)
https://www.zotero.org/groups/1051264/seshat_databank/items/UN9KQ6TV|(Chrubasik 2011)
https://www.zotero.org/groups/1051264/seshat_databank/items/AC2SNUKI|(Bevan 1911)
https://www.zotero.org/groups/1051264/seshat_databank/items/B5T597JK|(Bellinger 1949)
https://www.zotero.org/groups/1051264/seshat_databank/items/B5T597JK|(Bellinger 1949)
https://www.zotero.org/groups/1051264/seshat_databank/items/B5T597JK|(Bellinger 1949)
https://www.zotero.org/groups/1051264/seshat_databank/items/B5T597JK|(Bellinger 1949)
https://www.zotero.org/groups/1051264/seshat_databank/items/B5T597JK|(Bellinger 1949)
https://www.zotero.org/groups/1051264/seshat_databank/items/B5T597JK|(Bellinger 1949)
https://www.zotero.org/groups/1051264/seshat_databank/items/JQVJMPDU|(Hoover 2007)
https://www.zotero.org/groups/1051264/seshat_databank/items/JQVJMPDU|(Hoover 2007)
https://www.zotero.org/groups/1051264/seshat_databank/items/JQVJMPDU|(Hoover 2007)
https://www.zotero.org/groups/1051264/seshat_databank/items/8X3MUICR|(White 2005)
https://www.zotero.org/groups/1051264/seshat_databank/items/8X3MUICR|(White 2005)
https://www.zotero.org/groups/1051264/seshat_databank/items/8X3MUICR|(White 2005)
https://www.zotero.org/groups/1051264/seshat_databank/items/Q5922JMK/item-list $ https://www.zotero.org/groups/1051264/seshat_databank/items/P2B6TMF2|(Dabrowa 2012) $ (Morby 2014)
https://www.zotero.org/groups/1051264/seshat_databank/items/Q5922JMK/item-list $ https://www.zotero.org/groups/1051264/seshat_databank/items/P2B6TMF2|(Dabrowa 2012) $ (Morby 2014)
https://www.zotero.org/groups/1051264/seshat_databank/items/Q5922JMK/item-list $ https://www.zotero.org/groups/1051264/seshat_databank/items/P2B6TMF2|(Dabrowa 2012) $ (Morby 2014)
https://www.zotero.org/groups/1051264/seshat_databank/items/Q5922JMK/item-list $ https://www.zotero.org/groups/1051264/seshat_databank/items/P2B6TMF2|(Dabrowa 2012) $ (Morby 2014)
https://www.zotero.org/groups/1051264/seshat_databank/items/Q5922JMK/item-list $ https://www.zotero.org/groups/1051264/seshat_databank/items/P2B6TMF2|(Dabrowa 2012) $ (Morby 2014)
https://www.zotero.org/groups/1051264/seshat_databank/items/Q5922JMK/item-list $ https://www.zotero.org/groups/1051264/seshat_databank/items/P2B6TMF2|(Dabrowa 2012) $ (Morby 2014)
https://www.zotero.org/groups/1051264/seshat_databank/items/Q5922JMK/item-list $ https://www.zotero.org/groups/1051264/seshat_databank/items/P2B6TMF2|(Dabrowa 2012) $ (Morby 2014)
https://www.zotero.org/groups/1051264/seshat_databank/items/Q5922JMK/item-list $ https://www.zotero.org/groups/1051264/seshat_databank/items/P2B6TMF2|(Schippmann 1986 $ Morby 2014)
https://www.zotero.org/groups/1051264/seshat_databank/items/HTEZT4EU/item-list $ https://www.zotero.org/groups/1051264/seshat_databank/items/P2B6TMF2|(Schippmann 1986 $ Morby 2014)
https://www.zotero.org/groups/1051264/seshat_databank/items/HTEZT4EU/item-list $ https://www.zotero.org/groups/1051264/seshat_databank/items/P2B6TMF2|(Schippmann 1986 $ Morby 2014)
https://www.zotero.org/groups/1051264/seshat_databank/items/TX7ZMC7I/item-list $ https://www.zotero.org/groups/1051264/seshat_databank/items/P2B6TMF2|(Wiesehöfer 2006 $ Morby 2014)
https://www.zotero.org/groups/1051264/seshat_databank/items/7VGQXQ6S/item-list $ https://www.zotero.org/groups/1051264/seshat_databank/items/P2B6TMF2|(Schotky 2006 $ Morby 2014)
https://www.zotero.org/groups/1051264/seshat_databank/items/26FFETRP/item-list $ https://www.zotero.org/groups/1051264/seshat_databank/items/P2B6TMF2|(Schotky 2006 $ Morby 2014)
https://www.zotero.org/groups/1051264/seshat_databank/items/26FFETRP/item-list $ https://www.zotero.org/groups/1051264/seshat_databank/items/P2B6TMF2|(Schotky 2006 $ Morby 2014)
https://www.zotero.org/groups/1051264/seshat_databank/items/HTEZT4EU/item-list $ https://www.zotero.org/groups/1051264/seshat_databank/items/P2B6TMF2|(Schippmann 1986 $ Morby 2014)
https://www.zotero.org/groups/1051264/seshat_databank/items/HTEZT4EU/item-list $ https://www.zotero.org/groups/1051264/seshat_databank/items/P2B6TMF2|(Schippmann 1986 $ Morby 2014)
https://www.zotero.org/groups/1051264/seshat_databank/items/HTEZT4EU/item-list $ https://www.zotero.org/groups/1051264/seshat_databank/items/P2B6TMF2|(Schippmann 1986 $ Morby 2014)
https://www.zotero.org/groups/1051264/seshat_databank/items/HTEZT4EU/item-list $ https://www.zotero.org/groups/1051264/seshat_databank/items/P2B6TMF2|(Schippmann 1986 $ Morby 2014)
https://www.zotero.org/groups/1051264/seshat_databank/items/VXJ49UKF/item-list $ https://www.zotero.org/groups/1051264/seshat_databank/items/P2B6TMF2|(Schotky 2006 $ Morby 2014)
https://www.zotero.org/groups/1051264/seshat_databank/items/VXJ49UKF/item-list $ https://www.zotero.org/groups/1051264/seshat_databank/items/P2B6TMF2|(Schotky 2006 $ Morby 2014)
https://www.zotero.org/groups/1051264/seshat_databank/items/VXJ49UKF/item-list $ https://www.zotero.org/groups/1051264/seshat_databank/items/P2B6TMF2|(Schotky 2006 $ Morby 2014)
https://www.zotero.org/groups/1051264/seshat_databank/items/HTEZT4EU/item-list $ https://www.zotero.org/groups/1051264/seshat_databank/items/P2B6TMF2|(Schippmann 1986 $ Morby 2014)
https://www.zotero.org/groups/1051264/seshat_databank/items/QID6BNBW/item-list $ https://www.zotero.org/groups/1051264/seshat_databank/items/P2B6TMF2|(Schotky 2006 $ Morby 2014)
